,time,temp,humi,pres
1071,2026-01-29 12:40:57,37.9,51,1017.683
1072,2026-01-29 12:45:57,38.0,51,1017.622
1073,2026-01-29 12:50:57,38.0,51,1017.436
1074,2026-01-29 12:55:57,38.0,50,1017.377
1075,2026-01-29 13:00:57,38.1,50,1017.282
1076,2026-01-29 13:05:57,37.9,50,1017.151
1077,2026-01-29 13:10:57,38.0,50,1017.044
1078,2026-01-29 13:15:57,38.0,50,1016.945
1079,2026-01-29 13:20:57,38.1,49,1016.929
1080,2026-01-29 13:25:57,37.9,49,1016.884
1081,2026-01-29 13:30:57,38.1,49,1016.808
1082,2026-01-29 13:35:57,37.9,49,1016.675
1083,2026-01-29 13:40:57,38.3,49,1016.61
1084,2026-01-29 13:45:57,38.1,49,1016.443
1085,2026-01-29 13:50:57,38.3,49,1016.478
1086,2026-01-29 13:55:57,38.3,49,1016.341
1087,2026-01-29 14:00:57,38.2,49,1016.3
1088,2026-01-29 14:05:57,38.1,49,1016.238
1089,2026-01-29 14:10:57,38.3,49,1016.246
1090,2026-01-29 14:15:57,38.1,49,1016.175
1091,2026-01-29 14:20:57,38.3,49,1016.082
1092,2026-01-29 14:25:57,38.3,49,1016.009
1093,2026-01-29 14:30:57,38.3,49,1015.859
1094,2026-01-29 14:35:57,38.1,49,1015.899
1095,2026-01-29 14:40:57,38.2,49,1015.773
1096,2026-01-29 14:45:57,38.3,49,1015.658
1097,2026-01-29 14:50:57,38.1,49,1015.597
1098,2026-01-29 14:55:57,38.1,49,1015.503
1099,2026-01-29 15:00:57,38.2,49,1015.443
1100,2026-01-29 15:05:57,38.2,49,1015.4
1101,2026-01-29 15:10:57,38.1,49,1015.367
1102,2026-01-29 15:15:57,38.3,49,1015.318
1103,2026-01-29 15:20:57,38.1,49,1015.235
1104,2026-01-29 15:25:57,38.2,49,1015.066
1105,2026-01-29 15:30:57,38.1,49,1014.951
1106,2026-01-29 15:35:57,38.1,49,1014.936
1107,2026-01-29 15:40:57,38.2,50,1014.927
1108,2026-01-29 15:45:57,38.1,50,1014.829
1109,2026-01-29 15:50:57,38.3,50,1014.885
1110,2026-01-29 15:55:57,38.3,49,1014.903
1111,2026-01-29 16:00:57,38.3,50,1014.818
1112,2026-01-29 16:05:57,38.1,50,1014.842
1113,2026-01-29 16:10:57,38.3,50,1014.792
1114,2026-01-29 16:15:57,38.3,50,1014.773
1115,2026-01-29 16:20:57,38.3,50,1014.841
1116,2026-01-29 16:25:57,38.3,50,1014.898
1117,2026-01-29 16:30:57,38.3,50,1014.874
1118,2026-01-29 16:35:57,38.3,50,1014.901
1119,2026-01-29 16:40:57,38.3,51,1014.887
1120,2026-01-29 16:45:57,38.3,51,1014.906
1121,2026-01-29 16:50:57,38.3,51,1014.84
1122,2026-01-29 16:55:57,38.3,51,1014.834
1123,2026-01-29 17:00:57,38.3,50,1014.797
1124,2026-01-29 17:05:57,38.3,51,1014.756
1125,2026-01-29 17:10:57,38.3,51,1014.777
1126,2026-01-29 17:15:57,38.3,51,1014.813
1127,2026-01-29 17:20:57,38.3,51,1014.961
1128,2026-01-29 17:25:57,38.5,50,1015.055
1129,2026-01-29 17:30:57,38.5,50,1015.064
1130,2026-01-29 17:35:57,38.3,51,1015.028
1131,2026-01-29 17:40:57,38.3,50,1015.068
1132,2026-01-29 17:45:57,38.3,50,1015.044
1133,2026-01-29 17:50:57,38.4,50,1015.092
1134,2026-01-29 17:55:57,38.3,50,1015.091
1135,2026-01-29 18:00:57,38.3,50,1015.059
1136,2026-01-29 18:05:57,38.3,50,1015.114
1137,2026-01-29 18:10:57,38.4,50,1015.161
1138,2026-01-29 18:15:57,38.4,50,1015.278
1139,2026-01-29 18:20:57,38.3,50,1015.368
1140,2026-01-29 18:25:57,38.3,50,1015.399
1141,2026-01-29 18:30:57,38.1,50,1015.293
1142,2026-01-29 18:35:57,38.3,50,1015.307
1143,2026-01-29 18:40:57,38.3,50,1015.313
1144,2026-01-29 18:45:57,38.3,50,1015.342
1145,2026-01-29 18:50:57,38.3,51,1015.394
1146,2026-01-29 18:55:57,38.5,51,1015.493
1147,2026-01-29 19:00:57,38.5,51,1015.58
1148,2026-01-29 19:05:57,38.3,51,1015.681
1149,2026-01-29 19:10:57,38.5,51,1015.733
1150,2026-01-29 19:26:14,36.9,53,1015.735
1151,2026-01-29 19:31:14,36.9,54,1015.783
1152,2026-01-29 19:36:14,38.7,51,1015.791
1153,2026-01-29 19:41:14,39.0,50,1015.935
1154,2026-01-29 19:46:14,38.8,50,1015.893
1155,2026-01-29 19:51:14,38.9,50,1015.924
1156,2026-01-29 19:56:14,39.1,50,1016.017
1157,2026-01-29 20:01:14,39.2,50,1016.01
1158,2026-01-29 20:06:14,39.2,50,1016.195
1159,2026-01-29 20:11:14,38.9,50,1016.275
1160,2026-01-29 20:16:14,38.9,50,1016.305
1161,2026-01-29 20:21:14,38.8,50,1016.405
1162,2026-01-29 20:26:14,38.7,50,1016.464
1163,2026-01-29 20:31:14,38.7,50,1016.422
1164,2026-01-29 20:36:14,38.7,50,1016.474
1165,2026-01-29 20:41:14,38.7,50,1016.479
1166,2026-01-29 20:46:14,38.8,50,1016.571
1167,2026-01-29 20:51:14,38.9,49,1016.743
1168,2026-01-29 20:56:14,38.7,50,1016.866
1169,2026-01-29 21:01:14,38.9,50,1016.951
1170,2026-01-29 21:06:14,38.6,50,1017.07
1171,2026-01-29 21:11:14,38.7,50,1017.247
1172,2026-01-29 21:16:14,38.6,50,1017.317
1173,2026-01-29 21:21:14,38.7,50,1017.423
1174,2026-01-29 21:26:14,38.8,50,1017.519
1175,2026-01-29 21:31:14,38.7,50,1017.622
1176,2026-01-29 21:36:14,38.6,50,1017.674
1177,2026-01-29 21:41:14,38.6,50,1017.775
1178,2026-01-29 21:46:14,38.6,50,1017.753
1179,2026-01-29 21:51:14,38.5,51,1017.803
1180,2026-01-29 21:56:14,38.5,51,1017.891
1181,2026-01-29 22:01:14,38.5,51,1017.951
1182,2026-01-29 22:06:14,38.5,51,1017.954
1183,2026-01-29 22:11:14,38.6,51,1018.074
1184,2026-01-29 22:16:14,38.5,51,1018.151
1185,2026-01-29 22:21:14,38.5,51,1018.227
1186,2026-01-29 22:26:14,38.5,51,1018.275
1187,2026-01-29 22:31:14,38.5,51,1018.342
1188,2026-01-29 22:36:14,38.5,51,1018.403
1189,2026-01-29 22:41:14,38.6,51,1018.439
1190,2026-01-29 22:46:14,38.6,51,1018.603
1191,2026-01-29 22:51:14,38.5,51,1018.601
1192,2026-01-29 22:56:14,38.6,51,1018.614
1193,2026-01-29 23:01:14,38.5,51,1018.601
1194,2026-01-29 23:06:14,38.4,51,1018.545
1195,2026-01-29 23:11:14,38.5,51,1018.473
1196,2026-01-29 23:16:14,38.4,52,1018.381
1197,2026-01-29 23:21:14,38.2,52,1018.451
1198,2026-01-29 23:26:14,38.3,52,1018.502
1199,2026-01-29 23:31:14,38.4,52,1018.429
1200,2026-01-29 23:36:14,38.3,52,1018.47
1201,2026-01-29 23:41:14,38.4,52,1018.457
1202,2026-01-29 23:46:14,38.5,52,1018.484
1203,2026-01-29 23:51:14,38.1,52,1018.416
1204,2026-01-29 23:56:14,38.5,51,1018.417
1205,2026-01-30 00:01:14,38.7,51,1018.378
1206,2026-01-30 00:06:14,38.7,51,1018.434
1207,2026-01-30 00:11:14,38.6,51,1018.448
1208,2026-01-30 00:16:14,38.6,51,1018.422
1209,2026-01-30 00:21:14,37.5,53,1018.38
1210,2026-01-30 00:26:14,37.5,53,1018.365
1211,2026-01-30 00:31:14,37.3,53,1018.285
1212,2026-01-30 00:36:14,37.3,53,1018.356
1213,2026-01-30 00:41:14,37.5,53,1018.336
1214,2026-01-30 00:46:14,37.3,53,1018.282
1215,2026-01-30 00:51:14,37.3,53,1018.315
1216,2026-01-30 00:56:14,37.5,53,1018.199
1217,2026-01-30 01:01:14,37.5,53,1018.295
1218,2026-01-30 01:06:14,37.3,54,1018.281
1219,2026-01-30 01:11:14,37.3,54,1018.267
1220,2026-01-30 01:16:14,37.2,54,1018.253
1221,2026-01-30 01:21:14,37.2,54,1018.168
1222,2026-01-30 01:26:14,37.4,53,1018.135
1223,2026-01-30 01:31:14,37.2,54,1018.062
1224,2026-01-30 01:36:14,37.2,54,1018.015
1225,2026-01-30 01:41:14,37.4,53,1017.851
1226,2026-01-30 01:46:14,37.2,54,1017.796
1227,2026-01-30 01:51:14,37.3,54,1017.783
1228,2026-01-30 01:56:14,37.5,53,1017.731
1229,2026-01-30 02:01:14,37.2,54,1017.704
1230,2026-01-30 02:06:14,37.2,54,1017.72
1231,2026-01-30 02:11:14,37.2,54,1017.697
1232,2026-01-30 02:16:14,37.3,54,1017.595
1233,2026-01-30 02:21:14,37.3,54,1017.633
1234,2026-01-30 02:26:14,37.1,54,1017.498
1235,2026-01-30 02:31:14,37.2,54,1017.419
1236,2026-01-30 02:36:14,37.2,54,1017.433
1237,2026-01-30 02:41:14,37.2,54,1017.335
1238,2026-01-30 02:46:14,37.2,54,1017.27
1239,2026-01-30 02:51:14,37.2,54,1017.186
1240,2026-01-30 02:56:14,37.0,54,1017.137
1241,2026-01-30 03:01:14,37.1,54,1017.071
1242,2026-01-30 03:06:14,37.3,54,1016.976
1243,2026-01-30 03:11:14,37.2,54,1016.902
1244,2026-01-30 03:16:14,37.2,54,1016.811
1245,2026-01-30 03:21:14,37.1,54,1016.767
1246,2026-01-30 03:26:14,37.2,54,1016.661
1247,2026-01-30 03:31:14,37.1,54,1016.597
1248,2026-01-30 03:36:14,37.1,54,1016.5
1249,2026-01-30 03:41:14,37.1,54,1016.606
1250,2026-01-30 03:46:14,37.2,54,1016.681
1251,2026-01-30 03:51:14,37.1,54,1016.588
1252,2026-01-30 03:56:14,37.1,54,1016.626
1253,2026-01-30 04:01:14,37.1,54,1016.618
1254,2026-01-30 04:06:14,37.1,54,1016.605
1255,2026-01-30 04:11:14,37.1,54,1016.671
1256,2026-01-30 04:16:14,37.0,54,1016.573
1257,2026-01-30 04:21:14,37.1,54,1016.445
1258,2026-01-30 04:26:14,37.0,54,1016.491
1259,2026-01-30 04:31:14,37.1,54,1016.455
1260,2026-01-30 04:36:14,37.1,54,1016.48
1261,2026-01-30 04:41:14,37.0,54,1016.501
1262,2026-01-30 04:46:14,37.0,54,1016.558
1263,2026-01-30 04:51:14,37.1,53,1016.594
1264,2026-01-30 04:56:14,36.9,54,1016.549
1265,2026-01-30 05:01:14,37.1,54,1016.548
1266,2026-01-30 05:06:14,37.0,54,1016.639
1267,2026-01-30 05:11:14,37.0,54,1016.731
1268,2026-01-30 05:16:14,36.9,54,1016.774
1269,2026-01-30 05:21:14,37.0,54,1016.846
1270,2026-01-30 05:26:14,36.9,54,1016.861
1271,2026-01-30 05:31:14,37.0,54,1016.86
1272,2026-01-30 05:36:14,37.0,54,1016.938
1273,2026-01-30 05:41:14,36.9,54,1016.908
1274,2026-01-30 05:46:14,36.9,54,1016.909
1275,2026-01-30 05:51:14,36.9,54,1016.929
1276,2026-01-30 05:56:14,36.9,54,1016.966
1277,2026-01-30 06:01:14,36.9,54,1016.971
1278,2026-01-30 06:06:14,36.9,54,1016.976
1279,2026-01-30 06:11:14,36.9,54,1017.059
1280,2026-01-30 06:16:14,36.9,54,1017.034
1281,2026-01-30 06:21:14,37.0,54,1017.082
1282,2026-01-30 06:26:14,36.8,54,1017.107
1283,2026-01-30 06:31:14,36.9,54,1017.103
1284,2026-01-30 06:36:14,36.8,54,1017.086
1285,2026-01-30 06:41:14,36.7,54,1017.067
1286,2026-01-30 06:46:14,36.8,54,1017.056
1287,2026-01-30 06:51:14,36.8,54,1017.114
1288,2026-01-30 06:56:14,36.9,54,1017.215
1289,2026-01-30 07:01:14,37.0,54,1017.324
1290,2026-01-30 07:06:14,36.7,54,1017.434
1291,2026-01-30 07:11:14,36.8,54,1017.483
1292,2026-01-30 07:16:14,36.9,54,1017.564
1293,2026-01-30 07:21:14,36.9,54,1017.625
1294,2026-01-30 07:26:14,36.8,54,1017.663
1295,2026-01-30 07:31:14,36.8,54,1017.634
1296,2026-01-30 07:36:14,36.7,54,1017.665
1297,2026-01-30 07:41:14,36.7,54,1017.747
1298,2026-01-30 07:46:14,36.7,54,1017.741
1299,2026-01-30 07:51:14,36.6,54,1017.782
1300,2026-01-30 07:56:14,36.6,54,1017.801
1301,2026-01-30 08:01:14,36.5,54,1017.815
1302,2026-01-30 08:06:14,36.6,54,1017.875
1303,2026-01-30 08:11:14,37.5,53,1017.934
1304,2026-01-30 08:16:14,37.9,52,1018.012
1305,2026-01-30 08:21:14,37.9,52,1018.066
1306,2026-01-30 08:26:14,38.0,52,1018.184
1307,2026-01-30 08:31:14,38.0,52,1018.234
1308,2026-01-30 08:36:14,38.1,52,1018.217
1309,2026-01-30 08:41:14,37.9,52,1018.213
1310,2026-01-30 08:46:14,37.9,52,1018.239
1311,2026-01-30 08:51:14,37.8,52,1018.331
1312,2026-01-30 08:56:14,37.9,52,1018.469
1313,2026-01-30 09:01:14,38.1,52,1018.544
1314,2026-01-30 09:06:14,38.1,52,1018.646
1315,2026-01-30 09:11:14,37.7,52,1018.649
1316,2026-01-30 09:16:14,38.0,52,1018.707
1317,2026-01-30 09:21:14,38.0,52,1018.729
1318,2026-01-30 09:26:14,37.9,52,1018.762
1319,2026-01-30 09:31:14,37.9,52,1018.703
1320,2026-01-30 09:36:14,38.0,52,1018.683
1321,2026-01-30 09:41:14,38.0,52,1018.786
1322,2026-01-30 09:46:14,38.2,51,1018.865
1323,2026-01-30 09:51:14,38.5,51,1018.806
1324,2026-01-30 09:56:14,38.5,51,1018.793
1325,2026-01-30 10:01:14,38.4,51,1018.802
1326,2026-01-30 10:06:14,38.5,51,1018.821
1327,2026-01-30 10:11:14,38.3,51,1018.836
1328,2026-01-30 10:16:14,38.5,51,1018.78
1329,2026-01-30 10:21:14,38.5,51,1018.778
1330,2026-01-30 10:26:14,38.3,51,1018.762
1331,2026-01-30 10:31:14,38.5,51,1018.798
1332,2026-01-30 10:36:14,38.7,51,1018.802
1333,2026-01-30 10:41:14,38.7,50,1018.816
1334,2026-01-30 10:46:14,38.6,50,1018.844
1335,2026-01-30 10:51:14,38.7,49,1018.851
1336,2026-01-30 10:56:14,38.7,49,1018.878
1337,2026-01-30 11:01:14,38.8,49,1018.918
1338,2026-01-30 11:06:14,38.8,49,1018.79
1339,2026-01-30 11:11:14,38.7,50,1018.805
1340,2026-01-30 11:16:14,38.9,49,1018.832
1341,2026-01-30 11:21:14,38.9,49,1018.743
1342,2026-01-30 11:26:14,38.9,49,1018.715
1343,2026-01-30 11:31:14,38.8,49,1018.681
1344,2026-01-30 11:36:14,38.3,50,1018.61
1345,2026-01-30 11:41:14,38.9,49,1018.553
1346,2026-01-30 11:46:14,39.0,49,1018.464
1347,2026-01-30 11:51:14,38.7,50,1018.404
1348,2026-01-30 11:56:14,38.3,51,1018.418
1349,2026-01-30 12:01:14,38.8,50,1018.266
1350,2026-01-30 12:06:14,38.9,49,1018.063
1351,2026-01-30 12:11:14,38.3,49,1017.979
1352,2026-01-30 12:16:14,38.9,49,1017.938
1353,2026-01-30 12:21:14,39.1,48,1017.958
1354,2026-01-30 12:26:14,39.2,48,1017.87
1355,2026-01-30 12:31:14,38.9,48,1017.859
1356,2026-01-30 12:36:14,39.2,48,1017.777
1357,2026-01-30 12:41:14,39.0,48,1017.67
1358,2026-01-30 12:46:14,39.1,48,1017.563
1359,2026-01-30 12:51:14,38.9,48,1017.61
1360,2026-01-30 12:56:14,38.9,48,1017.499
1361,2026-01-30 13:01:14,38.9,48,1017.373
1362,2026-01-30 13:06:14,38.6,49,1017.292
1363,2026-01-30 13:11:14,38.9,48,1017.184
1364,2026-01-30 13:16:14,38.9,48,1017.078
1365,2026-01-30 13:21:14,38.7,48,1017.086
1366,2026-01-30 13:26:14,38.9,48,1017.044
1367,2026-01-30 13:31:14,38.9,48,1016.977
1368,2026-01-30 13:36:14,38.7,49,1016.943
1369,2026-01-30 13:41:14,38.8,49,1016.873
1370,2026-01-30 13:46:14,38.7,49,1016.776
1371,2026-01-30 13:51:14,38.7,49,1016.703
1372,2026-01-30 13:56:14,38.9,49,1016.656
1373,2026-01-30 14:01:14,38.8,49,1016.502
1374,2026-01-30 14:06:14,38.7,49,1016.443
1375,2026-01-30 14:11:14,38.7,49,1016.369
1376,2026-01-30 14:16:14,38.9,49,1016.272
1377,2026-01-30 14:21:14,38.7,48,1016.145
1378,2026-01-30 14:26:14,38.7,48,1016.025
1379,2026-01-30 14:31:14,38.9,48,1015.936
1380,2026-01-30 14:36:14,38.9,48,1015.907
1381,2026-01-30 14:41:14,38.8,48,1015.904
1382,2026-01-30 14:46:14,39.0,48,1015.833
1383,2026-01-30 14:51:14,39.0,48,1015.729
1384,2026-01-30 14:56:14,39.0,48,1015.677
1385,2026-01-30 15:01:14,38.8,48,1015.534
1386,2026-01-30 15:06:14,39.0,48,1015.582
1387,2026-01-30 15:11:14,39.2,48,1015.484
1388,2026-01-30 15:16:14,39.2,48,1015.421
1389,2026-01-30 15:21:14,39.2,48,1015.412
1390,2026-01-30 15:26:14,39.2,48,1015.269
1391,2026-01-30 15:31:14,39.1,48,1015.284
1392,2026-01-30 15:36:14,39.1,49,1015.255
1393,2026-01-30 15:41:14,39.1,49,1015.171
1394,2026-01-30 15:46:14,38.9,49,1015.215
1395,2026-01-30 15:51:14,39.2,49,1015.179
1396,2026-01-30 15:56:14,39.2,49,1015.177
1397,2026-01-30 16:01:14,39.2,49,1015.208
1398,2026-01-30 16:06:14,39.2,49,1015.192
1399,2026-01-30 16:11:14,39.1,48,1015.141
1400,2026-01-30 16:16:14,39.1,48,1015.144
1401,2026-01-30 16:21:14,39.1,48,1015.156
1402,2026-01-30 16:26:14,39.1,48,1015.229
1403,2026-01-30 16:31:14,39.1,48,1015.241
1404,2026-01-30 16:36:14,39.3,48,1015.2
1405,2026-01-30 16:41:14,39.1,48,1015.156
1406,2026-01-30 16:46:14,39.2,48,1015.2
1407,2026-01-30 16:51:14,39.2,48,1015.205
1408,2026-01-30 16:56:14,39.2,48,1015.162
1409,2026-01-30 17:01:14,39.1,49,1015.181
1410,2026-01-30 17:06:14,39.2,49,1015.149
1411,2026-01-30 17:11:14,39.3,48,1015.088
1412,2026-01-30 17:16:14,39.2,48,1015.1
1413,2026-01-30 17:21:14,38.1,50,1015.166
1414,2026-01-30 17:26:14,38.0,50,1015.152
1415,2026-01-30 17:31:14,38.1,50,1015.202
1416,2026-01-30 17:36:14,38.0,50,1015.247
1417,2026-01-30 17:41:14,38.0,50,1015.305
1418,2026-01-30 17:46:14,38.1,50,1015.351
1419,2026-01-30 17:51:14,38.2,50,1015.408
1420,2026-01-30 17:56:14,38.0,50,1015.481
1421,2026-01-30 18:01:14,38.0,50,1015.579
1422,2026-01-30 18:06:14,38.0,50,1015.575
1423,2026-01-30 18:11:14,37.9,50,1015.666
1424,2026-01-30 18:16:14,38.1,50,1015.684
1425,2026-01-30 18:21:14,37.9,50,1015.717
1426,2026-01-30 18:26:14,38.0,50,1015.814
1427,2026-01-30 18:31:14,38.0,50,1015.86
1428,2026-01-30 18:36:14,38.0,50,1015.899
1429,2026-01-30 18:41:14,38.0,50,1015.957
1430,2026-01-30 18:46:14,37.9,50,1015.989
1431,2026-01-30 18:51:14,38.1,50,1016.039
1432,2026-01-30 18:56:14,38.0,50,1016.072
1433,2026-01-30 19:01:14,38.0,50,1016.147
1434,2026-01-30 19:06:14,38.0,50,1016.246
1435,2026-01-30 19:11:14,37.9,51,1016.204
1436,2026-01-30 19:16:14,38.9,49,1016.197
1437,2026-01-30 19:26:14,39.0,49,1016.344
1438,2026-01-30 19:31:14,39.0,49,1016.354
1439,2026-01-30 19:36:14,39.0,49,1016.389
1440,2026-01-30 19:41:14,39.0,49,1016.436
1441,2026-01-30 19:46:14,39.0,49,1016.552
1442,2026-01-30 19:51:14,38.9,49,1016.647
1443,2026-01-30 19:56:14,38.9,49,1016.729
1444,2026-01-30 20:01:14,39.0,49,1016.777
1445,2026-01-30 20:06:14,38.8,49,1016.798
1446,2026-01-30 20:11:14,38.8,49,1016.85
1447,2026-01-30 20:16:14,38.9,49,1016.872
1448,2026-01-30 20:21:14,39.0,49,1016.867
1449,2026-01-30 20:26:14,39.0,49,1016.903
1450,2026-01-30 20:31:14,39.0,49,1016.972
1451,2026-01-30 20:36:14,38.9,50,1016.935
1452,2026-01-30 20:41:14,38.9,50,1017.012
1453,2026-01-30 20:46:14,39.0,50,1017.02
1454,2026-01-30 20:51:14,39.0,50,1016.979
1455,2026-01-30 20:56:14,39.2,50,1016.966
1456,2026-01-30 21:01:14,39.3,49,1017.052
1457,2026-01-30 21:06:14,39.3,49,1017.119
1458,2026-01-30 21:11:14,39.3,49,1017.134
1459,2026-01-30 21:16:14,39.3,49,1017.224
1460,2026-01-30 21:21:14,39.3,49,1017.321
1461,2026-01-30 21:26:14,39.4,49,1017.424
1462,2026-01-30 21:31:14,39.3,49,1017.531
1463,2026-01-30 21:36:14,39.3,49,1017.611
1464,2026-01-30 21:41:14,39.3,49,1017.621
1465,2026-01-30 21:46:14,39.3,49,1017.717
1466,2026-01-30 21:51:14,39.3,49,1017.755
1467,2026-01-30 21:56:14,39.4,49,1017.811
1468,2026-01-30 22:01:14,39.4,49,1017.801
1469,2026-01-30 22:06:14,39.3,50,1017.856
1470,2026-01-30 22:11:14,39.3,50,1017.922
1471,2026-01-30 22:16:14,39.2,50,1017.915
1472,2026-01-30 22:21:14,39.1,50,1017.953
1473,2026-01-30 22:26:14,39.1,50,1017.983
1474,2026-01-30 22:31:14,39.1,50,1018.067
1475,2026-01-30 22:36:14,39.1,50,1018.111
1476,2026-01-30 22:41:14,39.3,50,1018.17
1477,2026-01-30 22:46:14,39.3,50,1018.225
1478,2026-01-30 22:51:14,39.1,50,1018.218
1479,2026-01-30 22:56:14,39.1,50,1018.171
1480,2026-01-30 23:01:14,39.1,50,1018.086
1481,2026-01-30 23:06:14,39.0,50,1018.06
1482,2026-01-30 23:11:14,39.0,50,1018.152
1483,2026-01-30 23:16:14,39.1,50,1018.232
1484,2026-01-30 23:21:14,39.0,51,1018.322
1485,2026-01-30 23:26:14,39.0,51,1018.322
1486,2026-01-30 23:31:14,39.0,51,1018.349
1487,2026-01-30 23:36:14,38.9,51,1018.398
1488,2026-01-30 23:41:14,39.0,51,1018.366
1489,2026-01-30 23:46:14,39.0,51,1018.421
1490,2026-01-30 23:51:14,38.9,51,1018.347
1491,2026-01-30 23:56:14,39.0,51,1018.387
1492,2026-01-31 00:01:14,39.0,51,1018.437
1493,2026-01-31 00:06:14,39.1,51,1018.345
1494,2026-01-31 00:11:14,39.1,51,1018.308
1495,2026-01-31 00:16:14,39.2,50,1018.22
1496,2026-01-31 00:21:14,39.1,50,1018.215
1497,2026-01-31 00:26:14,39.2,50,1018.269
1498,2026-01-31 00:31:14,39.2,50,1018.179
1499,2026-01-31 00:36:14,39.1,50,1018.2
1500,2026-01-31 00:41:14,39.1,50,1018.257
1501,2026-01-31 00:46:14,39.3,50,1018.242
1502,2026-01-31 00:51:14,39.4,50,1018.181
1503,2026-01-31 00:56:14,39.5,50,1018.138
1504,2026-01-31 01:01:14,39.5,50,1018.031
1505,2026-01-31 01:06:14,39.5,50,1018.064
1506,2026-01-31 01:11:14,39.6,50,1018.002
1507,2026-01-31 01:16:14,39.6,50,1017.935
1508,2026-01-31 01:21:14,39.6,50,1017.849
1509,2026-01-31 01:26:14,39.6,50,1017.802
1510,2026-01-31 01:31:14,38.7,51,1017.782
1511,2026-01-31 01:36:14,38.5,52,1017.696
1512,2026-01-31 01:41:14,38.3,52,1017.626
1513,2026-01-31 01:46:14,38.3,52,1017.537
1514,2026-01-31 01:51:14,38.2,52,1017.386
1515,2026-01-31 01:56:14,38.3,52,1017.338
1516,2026-01-31 02:01:14,38.2,52,1017.266
1517,2026-01-31 02:06:14,38.3,52,1017.11
1518,2026-01-31 02:11:14,38.2,52,1017.086
1519,2026-01-31 02:16:14,38.1,52,1017.081
1520,2026-01-31 02:21:14,38.1,52,1016.945
1521,2026-01-31 02:26:14,38.1,52,1016.819
1522,2026-01-31 02:31:14,38.1,52,1016.816
1523,2026-01-31 02:36:14,38.1,52,1016.811
1524,2026-01-31 02:41:14,38.0,53,1016.824
1525,2026-01-31 02:46:14,38.1,52,1016.787
1526,2026-01-31 02:51:14,38.1,53,1016.71
1527,2026-01-31 02:56:14,37.9,52,1016.672
1528,2026-01-31 03:01:14,37.8,53,1016.683
1529,2026-01-31 03:06:14,37.9,53,1016.716
1530,2026-01-31 03:11:14,38.0,52,1016.58
1531,2026-01-31 03:16:14,38.0,52,1016.603
1532,2026-01-31 03:21:14,38.0,52,1016.556
1533,2026-01-31 03:26:14,38.1,52,1016.485
1534,2026-01-31 03:31:14,37.9,53,1016.474
1535,2026-01-31 03:36:14,38.0,53,1016.363
1536,2026-01-31 03:41:14,38.0,52,1016.354
1537,2026-01-31 03:46:14,37.9,53,1016.29
1538,2026-01-31 03:51:14,37.9,53,1016.248
1539,2026-01-31 03:56:14,37.9,53,1016.181
1540,2026-01-31 04:01:14,38.0,52,1016.185
1541,2026-01-31 04:06:14,37.9,53,1016.155
1542,2026-01-31 04:11:14,38.0,52,1016.14
1543,2026-01-31 04:16:14,38.0,52,1016.124
1544,2026-01-31 04:21:14,37.7,53,1016.092
1545,2026-01-31 04:26:14,37.8,53,1016.097
1546,2026-01-31 04:31:14,37.8,53,1016.036
1547,2026-01-31 04:36:14,37.8,53,1016.007
1548,2026-01-31 04:41:14,37.8,53,1015.986
1549,2026-01-31 04:46:14,37.9,52,1015.986
1550,2026-01-31 04:51:14,37.8,53,1015.845
1551,2026-01-31 04:56:14,37.8,53,1015.854
1552,2026-01-31 05:01:14,37.7,53,1015.861
1553,2026-01-31 05:06:14,37.9,53,1015.869
1554,2026-01-31 05:11:14,37.8,53,1015.873
1555,2026-01-31 05:16:14,37.8,53,1015.876
1556,2026-01-31 05:21:14,37.8,53,1015.824
1557,2026-01-31 05:26:14,37.7,53,1015.868
1558,2026-01-31 05:31:14,37.8,53,1015.833
1559,2026-01-31 05:36:14,37.7,53,1015.838
1560,2026-01-31 05:41:14,37.8,53,1015.744
1561,2026-01-31 05:46:14,37.8,53,1015.813
1562,2026-01-31 05:51:14,37.8,53,1015.862
1563,2026-01-31 05:56:14,37.7,53,1015.909
1564,2026-01-31 06:01:14,37.7,53,1016.011
1565,2026-01-31 06:06:14,37.8,53,1016.007
1566,2026-01-31 06:11:14,37.5,53,1016.049
1567,2026-01-31 06:16:14,37.6,53,1016.069
1568,2026-01-31 06:21:14,37.7,53,1016.057
1569,2026-01-31 06:26:14,37.7,53,1016.187
1570,2026-01-31 06:31:14,37.7,52,1016.259
1571,2026-01-31 06:36:14,37.7,53,1016.255
1572,2026-01-31 06:41:14,37.5,53,1016.241
1573,2026-01-31 06:46:14,37.7,53,1016.286
1574,2026-01-31 06:51:14,37.5,53,1016.268
1575,2026-01-31 06:56:14,37.5,53,1016.308
1576,2026-01-31 07:01:14,37.5,53,1016.344
1577,2026-01-31 07:06:14,37.5,53,1016.442
1578,2026-01-31 07:11:14,37.5,53,1016.558
1579,2026-01-31 07:16:14,37.5,53,1016.602
1580,2026-01-31 07:21:14,37.5,53,1016.664
1581,2026-01-31 07:26:14,37.5,53,1016.761
1582,2026-01-31 07:31:14,37.5,53,1016.874
1583,2026-01-31 07:36:14,37.5,53,1017.023
1584,2026-01-31 07:41:14,37.5,53,1017.048
1585,2026-01-31 07:46:14,37.5,53,1017.118
1586,2026-01-31 07:51:14,37.5,53,1017.193
1587,2026-01-31 07:56:14,37.5,53,1017.327
1588,2026-01-31 08:01:14,37.5,53,1017.42
